exit_reason,pnl_price,bars_held,atr_at_entry,mfe_price,mae_price,mfe_R,mae_R,sim_R,sim_pnl_pct,timestamp_utc,block_TueH10,block_EOM,block_session,block_hour,block_day,block_vol,strategy,block_TueH10_cohort_n,block_EOM_cohort_n,block_session_cohort_n,block_hour_cohort_n,block_day_cohort_n,block_vol_cohort_n,thin_cohort_any,feed,panel_window,canonical_status,simulation_simplifications
stop_or_be,0.023531208732549658,1,0.15687472488372323,0.12999999999999545,0.04599999999999227,0.5835821917297496,0.20649831399665317,0.1056338028168618,0.1584507042252927,2025-01-30T02:15:00+00:00,0,1,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.18983288968283318,3,0.1336851335794565,0.019000000000005457,0.25799999999998136,0.10008803022358537,1.3590900946145128,-1.0000000000000262,-1.5000000000000393,2025-01-30T12:30:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.19023010601532064,2,0.1339648633910646,0.025000000000005684,0.19499999999999318,0.13141978692895973,1.0250743380456169,-1.000000000000047,-1.5000000000000706,2025-01-30T12:45:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.020087112166095267,1,0.13391408110732486,0.053999999999973625,0.11899999999999977,0.2839743864096594,0.6257954070882575,0.10563380281688321,0.1584507042253248,2025-01-30T13:00:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.020395685209990688,1,0.13597123473325373,0.28700000000000614,0.0020000000000095497,1.4864370133347977,0.010358446086006017,0.10563380281691503,0.15845070422537255,2025-01-30T13:15:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.023222027723079464,1,0.15481351815394542,0.23699999999999477,0.06499999999999773,1.0780803281321663,0.2956760393611388,0.10563380281684523,0.15845070422526786,2025-01-30T13:45:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01942733415350517,1,0.1295155610234119,0.40399999999999636,0.015999999999991132,2.196701616434257,0.08699808381913106,0.10563380281686545,0.15845070422529817,2025-01-30T20:15:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.022978691864921075,1,0.15319127909951083,0.07600000000002183,0.10599999999999454,0.34937450144150967,0.48728548885246686,0.10563380281687591,0.15845070422531388,2025-01-31T01:15:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02104604912904051,1,0.14030699419353335,0.08899999999999864,0.03899999999998727,0.4467065715310998,0.19574782347985922,0.10563380281695416,0.15845070422543123,2025-01-31T14:45:00+00:00,0,1,1,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.020935789246010472,1,0.1395719283066596,0.1939999999999884,0.015999999999991132,0.9788481105575745,0.08072974107687345,0.10563380281695961,0.15845070422543941,2025-01-31T15:15:00+00:00,0,1,0,0,1,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.022556808635584957,1,0.15037872423724807,0.1279999999999859,0.010000000000019327,0.5994255206487858,0.046830118800782056,0.10563380281689086,0.1584507042253363,2025-02-03T05:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02253972998437348,1,0.15026486656241894,0.08099999999998886,0.08100000000001728,0.37961138106374304,0.3796113810638762,0.10563380281695127,0.1584507042254269,2025-02-03T06:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02302325180448861,1,0.15348834536326111,0.058000000000021146,0.07999999999998408,0.2661118687929172,0.3670508535072652,0.10563380281689885,0.1584507042253483,2025-02-03T09:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.21995927405743032,4,0.1549008972235362,0.03100000000000591,0.27599999999998204,0.14093518053670798,1.2547777363910146,-1.0000000000000406,-1.5000000000000608,2025-02-03T09:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.023125390658094602,1,0.15416927105387593,0.10899999999998045,0.0,0.49789794591065567,0.0,0.10563380281696177,0.15845070422544266,2025-02-03T09:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.0230163111704087,1,0.15344207446948474,0.06399999999999295,0.057999999999992724,0.2937292309885287,0.26619211558335004,0.1056338028168371,0.15845070422525565,2025-02-03T10:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02113739675206716,1,0.14091597834706598,0.09900000000001796,0.04999999999998295,0.4947509194979746,0.2498742017665233,0.10563380281693771,0.15845070422540658,2025-02-04T05:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.16450590024325606,2,0.1158492255234212,0.0,0.20600000000001728,0.0,1.2522347204288786,-0.9999999999999877,-1.4999999999999816,2025-02-04T14:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.017204889942803447,1,0.1146992662853461,0.0619999999999834,0.12400000000002365,0.38066478753537114,0.7613295750710912,0.10563380281691083,0.15845070422536625,2025-02-04T14:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.16820174980281877,2,0.11845193648085459,0.02400000000000091,0.4259999999999877,0.14268579267538312,2.5326728199878814,-1.0000000000000313,-1.500000000000047,2025-02-04T14:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.16689744718161137,1,0.11753341350817799,0.003999999999990678,0.4159999999999968,0.02396681355849619,2.492548610089394,-0.9999999999999919,-1.4999999999999878,2025-02-04T14:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02001790613010712,1,0.1334527075340627,0.046999999999997044,0.09100000000000819,0.24801738504140544,0.4802038731653478,0.10563380281688937,0.15845070422533405,2025-02-04T15:00:00+00:00,1,0,0,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.1898426949774148,2,0.13369203871648072,0.03999999999999204,0.20199999999999818,0.2107007594090114,1.0640388350157097,-1.0000000000000642,-1.5000000000000964,2025-02-04T15:15:00+00:00,1,0,0,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.19136044787333617,2,0.13476087878403417,0.0049999999999954525,0.2190000000000225,0.026128701388205437,1.1444371208045565,-1.00000000000004,-1.50000000000006,2025-02-04T15:30:00+00:00,1,0,0,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02096697703296968,2,0.1397798468865023,0.04999999999998295,0.058000000000021146,0.25190518082490426,0.29221000975709516,0.10563380281687287,0.15845070422530932,2025-02-04T16:00:00+00:00,0,0,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.014944689720181259,1,0.09963126480126164,0.06299999999998818,0.09800000000001319,0.4453039642886121,0.6926950555602864,0.10563380281684495,0.1584507042252674,2025-02-04T23:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.015429179734923082,1,0.10286119823277426,0.21199999999998909,0.007000000000005002,1.4514294720738545,0.04792455804021116,0.10563380281694895,0.15845070422542343,2025-02-04T23:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.018676246714392164,1,0.12450831142929669,0.14599999999998658,0.12600000000000477,0.8257834374922584,0.7126624186577949,0.10563380281688818,0.15845070422533228,2025-02-05T00:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.18782486527015863,1,0.1322710318803859,0.0,0.36199999999999477,0.0,1.927327350824031,-1.0000000000000568,-1.5000000000000853,2025-02-05T00:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.021654304530358104,1,0.14436203020247057,0.08999999999997499,0.10400000000001342,0.43903706259347525,0.507331716774889,0.10563380281684052,0.15845070422526078,2025-02-05T01:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02204618323929708,1,0.14697455492865574,0.1670000000000016,0.060000000000002274,0.8001768323769107,0.2874886822911138,0.10563380281689527,0.1584507042253429,2025-02-05T01:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.023926205081153284,1,0.15950803387431473,0.08199999999999363,0.17600000000001614,0.36202865442336674,0.7770371119332115,0.10563380281692825,0.15845070422539237,2025-02-05T02:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02470377323476214,1,0.16469182156514078,0.1869999999999834,0.02800000000002001,0.7996155461367046,0.11972853097243698,0.10563380281686302,0.15845070422529453,2025-02-05T02:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.024892034955826148,2,0.16594689970559046,0.117999999999995,0.09999999999999432,0.5007541068662268,0.4243678871747623,0.10563380281684871,0.15845070422527308,2025-02-05T08:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.2366278382729945,2,0.1666393227274548,0.016000000000019554,0.2939999999999827,0.06761672724897713,1.2424573631983633,-1.0000000000000366,-1.500000000000055,2025-02-05T09:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.23396426783756397,3,0.16476356889969404,0.031999999999982265,0.2370000000000232,0.13677302220439455,1.0129751957019577,-0.9999999999999933,-1.49999999999999,2025-02-05T09:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.025371665054166215,1,0.1691444336944465,0.15800000000001546,0.006000000000000227,0.6578259964192185,0.02498073404123465,0.10563380281689824,0.15845070422534735,2025-02-05T09:30:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02574257473006014,4,0.17161716486703885,0.08700000000001751,0.1279999999999859,0.3570016185809997,0.5252437606707326,0.10563380281691911,0.15845070422537866,2025-02-05T10:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.02856636604744267,1,0.1904424403163156,0.1880000000000166,0.024999999999977263,0.6951936027352633,0.09244595781044809,0.10563380281688416,0.15845070422532623,2025-02-05T15:45:00+00:00,0,0,0,1,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop,-0.18582502699572956,3,0.13086269506742323,0.028999999999996362,0.546999999999997,0.15606078723002703,2.9436293315460356,-0.9999999999999385,-1.4999999999999076,2025-02-06T00:45:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.01940943561484687,1,0.12939623743229467,0.0519999999999925,0.07400000000001228,0.28300450644103764,0.40273718224314003,0.10563380281691594,0.1584507042253739,2025-02-06T01:00:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
stop_or_be,0.019382623214056593,1,0.1292174880937531,0.04599999999999227,0.5120000000000005,0.2506964550624454,2.790360543304212,0.10563380281686668,0.15845070422530003,2025-02-06T01:15:00+00:00,0,0,1,0,0,0,aegis,105,663,7148,320,3235,1118,0,OANDA,2022-01-02_2026-04-19,PROXY,"Striker: base-leg only (no pyramid, no trail, no day-soft-stop). Guardian: grace-stop modelled. Aegis: BE modelled. All exits assume entry at signal-bar close."
